SalTime,VoucherTypeName,VchNo,Date,EffectiveDate,ReferenceDate,Agent,StateBuyer,CostCentreName,Cancel,Refund,CustomerName,MailingName,CustomerWebID,CustomerTallyID,BillingAddress,ConsigneeName,ShippingAddress,BillingPinCode,ShippingPinCode,BillingPhoneNo,ShippingPhoneNo,TotalAmount,SalesTallyID,WebID,Action,BillingState,BillingCountry,ShippingState,ShippingCountry,Ledgerdetails,StockItem,DebitorCredit,BilledQty,AcutalQty,Rate,Discount,Amount,AccountingAllocations,BatchName,GodownName,BatchBilledQty,BatchActualQty,BatchRate,BatchDiscount,Narration
NULL,GRN - AP,GR/AP/21/25-26,21-Apr-25,21-Apr-25,21-Apr-25,NDDB Tirupati,NULL,NDDB Tirupati,NULL,REFUNDED,Sri Srinivasa Steel & Cement Traders - Tirupati,Sri Srinivasa Steel & Cement Traders - Tirupati,NULL,NULL,"S.Y.258/2,Main Road,, Peruru Village,, Tirupati, Andhra Pradesh-518543","R.R.Thulasi Builders (I) Pvt Ltd.,","No. 12-64-2A, Swamy Street Extention, Puttur, Chittoor Dist - 517583., E-Mail : rrthulasi@gmail.com",518543,517583,NULL,NULL,973783.0,516,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'Sri Srinivasa Steel & Cement Traders - Tirupati', 'DebitorCredit': 'CR', 'Amount': 973783.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 973783.0}]}, {'Ledgername': 'Input - CGST', 'DebitorCredit': 'DR', 'Amount': 74271.6}, {'Ledgername': 'Input - SGST', 'DebitorCredit': 'DR', 'Amount': 74271.6}, {'Ledgername': 'Round Off', 'DebitorCredit': 'DR', 'Amount': 0.2}]",Concrete Paver Block 80mm Tk.,DR,15870.000 Sft,15870.000 Sft,52.00/Sft,0,-17940.0,"[{'LedgerName': 'Paver Block', 'Amount': -825240.0}]",Primary Batch,NDDB-Tirupati,345.000 Sft,345.000 Sft,52.00/Sft,0,
NULL,GRN - AP,GR/AP/21/25-26,21-Apr-25,21-Apr-25,21-Apr-25,NDDB Tirupati,NULL,NDDB Tirupati,NULL,REFUNDED,Sri Srinivasa Steel & Cement Traders - Tirupati,Sri Srinivasa Steel & Cement Traders - Tirupati,NULL,NULL,"S.Y.258/2,Main Road,, Peruru Village,, Tirupati, Andhra Pradesh-518543","R.R.Thulasi Builders (I) Pvt Ltd.,","No. 12-64-2A, Swamy Street Extention, Puttur, Chittoor Dist - 517583., E-Mail : rrthulasi@gmail.com",518543,517583,NULL,NULL,973783.0,516,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'Sri Srinivasa Steel & Cement Traders - Tirupati', 'DebitorCredit': 'CR', 'Amount': 973783.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 973783.0}]}, {'Ledgername': 'Input - CGST', 'DebitorCredit': 'DR', 'Amount': 74271.6}, {'Ledgername': 'Input - SGST', 'DebitorCredit': 'DR', 'Amount': 74271.6}, {'Ledgername': 'Round Off', 'DebitorCredit': 'DR', 'Amount': 0.2}]",Concrete Paver Block 80mm Tk.,DR,15870.000 Sft,15870.000 Sft,52.00/Sft,0,-17940.0,"[{'LedgerName': 'Paver Block', 'Amount': -825240.0}]",Primary Batch,NDDB-Tirupati,345.000 Sft,345.000 Sft,52.00/Sft,0,
NULL,GRN - AP,GR/AP/21/25-26,21-Apr-25,21-Apr-25,21-Apr-25,NDDB Tirupati,NULL,NDDB Tirupati,NULL,REFUNDED,Sri Srinivasa Steel & Cement Traders - Tirupati,Sri Srinivasa Steel & Cement Traders - Tirupati,NULL,NULL,"S.Y.258/2,Main Road,, Peruru Village,, Tirupati, Andhra Pradesh-518543","R.R.Thulasi Builders (I) Pvt Ltd.,","No. 12-64-2A, Swamy Street Extention, Puttur, Chittoor Dist - 517583., E-Mail : rrthulasi@gmail.com",518543,517583,NULL,NULL,973783.0,516,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'Sri Srinivasa Steel & Cement Traders - Tirupati', 'DebitorCredit': 'CR', 'Amount': 973783.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 973783.0}]}, {'Ledgername': 'Input - CGST', 'DebitorCredit': 'DR', 'Amount': 74271.6}, {'Ledgername': 'Input - SGST', 'DebitorCredit': 'DR', 'Amount': 74271.6}, {'Ledgername': 'Round Off', 'DebitorCredit': 'DR', 'Amount': 0.2}]",Concrete Paver Block 80mm Tk.,DR,15870.000 Sft,15870.000 Sft,52.00/Sft,0,-17940.0,"[{'LedgerName': 'Paver Block', 'Amount': -825240.0}]",Primary Batch,NDDB-Tirupati,345.000 Sft,345.000 Sft,52.00/Sft,0,
NULL,GRN - AP,GR/AP/21/25-26,21-Apr-25,21-Apr-25,21-Apr-25,NDDB Tirupati,NULL,NDDB Tirupati,NULL,REFUNDED,Sri Srinivasa Steel & Cement Traders - Tirupati,Sri Srinivasa Steel & Cement Traders - Tirupati,NULL,NULL,"S.Y.258/2,Main Road,, Peruru Village,, Tirupati, Andhra Pradesh-518543","R.R.Thulasi Builders (I) Pvt Ltd.,","No. 12-64-2A, Swamy Street Extention, Puttur, Chittoor Dist - 517583., E-Mail : rrthulasi@gmail.com",518543,517583,NULL,NULL,973783.0,516,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'Sri Srinivasa Steel & Cement Traders - Tirupati', 'DebitorCredit': 'CR', 'Amount': 973783.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 973783.0}]}, {'Ledgername': 'Input - CGST', 'DebitorCredit': 'DR', 'Amount': 74271.6}, {'Ledgername': 'Input - SGST', 'DebitorCredit': 'DR', 'Amount': 74271.6}, {'Ledgername': 'Round Off', 'DebitorCredit': 'DR', 'Amount': 0.2}]",Concrete Paver Block 80mm Tk.,DR,15870.000 Sft,15870.000 Sft,52.00/Sft,0,-17940.0,"[{'LedgerName': 'Paver Block', 'Amount': -825240.0}]",Primary Batch,NDDB-Tirupati,345.000 Sft,345.000 Sft,52.00/Sft,0,
NULL,GRN - AP,GR/AP/21/25-26,21-Apr-25,21-Apr-25,21-Apr-25,NDDB Tirupati,NULL,NDDB Tirupati,NULL,REFUNDED,Sri Srinivasa Steel & Cement Traders - Tirupati,Sri Srinivasa Steel & Cement Traders - Tirupati,NULL,NULL,"S.Y.258/2,Main Road,, Peruru Village,, Tirupati, Andhra Pradesh-518543","R.R.Thulasi Builders (I) Pvt Ltd.,","No. 12-64-2A, Swamy Street Extention, Puttur, Chittoor Dist - 517583., E-Mail : rrthulasi@gmail.com",518543,517583,NULL,NULL,973783.0,516,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'Sri Srinivasa Steel & Cement Traders - Tirupati', 'DebitorCredit': 'CR', 'Amount': 973783.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 973783.0}]}, {'Ledgername': 'Input - CGST', 'DebitorCredit': 'DR', 'Amount': 74271.6}, {'Ledgername': 'Input - SGST', 'DebitorCredit': 'DR', 'Amount': 74271.6}, {'Ledgername': 'Round Off', 'DebitorCredit': 'DR', 'Amount': 0.2}]",Concrete Paver Block 80mm Tk.,DR,15870.000 Sft,15870.000 Sft,52.00/Sft,0,-17940.0,"[{'LedgerName': 'Paver Block', 'Amount': -825240.0}]",Primary Batch,NDDB-Tirupati,345.000 Sft,345.000 Sft,52.00/Sft,0,
NULL,GRN - AP,GR/AP/21/25-26,21-Apr-25,21-Apr-25,21-Apr-25,NDDB Tirupati,NULL,NDDB Tirupati,NULL,REFUNDED,Sri Srinivasa Steel & Cement Traders - Tirupati,Sri Srinivasa Steel & Cement Traders - Tirupati,NULL,NULL,"S.Y.258/2,Main Road,, Peruru Village,, Tirupati, Andhra Pradesh-518543","R.R.Thulasi Builders (I) Pvt Ltd.,","No. 12-64-2A, Swamy Street Extention, Puttur, Chittoor Dist - 517583., E-Mail : rrthulasi@gmail.com",518543,517583,NULL,NULL,973783.0,516,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'Sri Srinivasa Steel & Cement Traders - Tirupati', 'DebitorCredit': 'CR', 'Amount': 973783.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 973783.0}]}, {'Ledgername': 'Input - CGST', 'DebitorCredit': 'DR', 'Amount': 74271.6}, {'Ledgername': 'Input - SGST', 'DebitorCredit': 'DR', 'Amount': 74271.6}, {'Ledgername': 'Round Off', 'DebitorCredit': 'DR', 'Amount': 0.2}]",Concrete Paver Block 80mm Tk.,DR,15870.000 Sft,15870.000 Sft,52.00/Sft,0,-17940.0,"[{'LedgerName': 'Paver Block', 'Amount': -825240.0}]",Primary Batch,NDDB-Tirupati,345.000 Sft,345.000 Sft,52.00/Sft,0,
NULL,GRN - AP,GR/AP/21/25-26,21-Apr-25,21-Apr-25,21-Apr-25,NDDB Tirupati,NULL,NDDB Tirupati,NULL,REFUNDED,Sri Srinivasa Steel & Cement Traders - Tirupati,Sri Srinivasa Steel & Cement Traders - Tirupati,NULL,NULL,"S.Y.258/2,Main Road,, Peruru Village,, Tirupati, Andhra Pradesh-518543","R.R.Thulasi Builders (I) Pvt Ltd.,","No. 12-64-2A, Swamy Street Extention, Puttur, Chittoor Dist - 517583., E-Mail : rrthulasi@gmail.com",518543,517583,NULL,NULL,973783.0,516,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'Sri Srinivasa Steel & Cement Traders - Tirupati', 'DebitorCredit': 'CR', 'Amount': 973783.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 973783.0}]}, {'Ledgername': 'Input - CGST', 'DebitorCredit': 'DR', 'Amount': 74271.6}, {'Ledgername': 'Input - SGST', 'DebitorCredit': 'DR', 'Amount': 74271.6}, {'Ledgername': 'Round Off', 'DebitorCredit': 'DR', 'Amount': 0.2}]",Concrete Paver Block 80mm Tk.,DR,15870.000 Sft,15870.000 Sft,52.00/Sft,0,-17940.0,"[{'LedgerName': 'Paver Block', 'Amount': -825240.0}]",Primary Batch,NDDB-Tirupati,345.000 Sft,345.000 Sft,52.00/Sft,0,
NULL,GRN - AP,GR/AP/21/25-26,21-Apr-25,21-Apr-25,21-Apr-25,NDDB Tirupati,NULL,NDDB Tirupati,NULL,REFUNDED,Sri Srinivasa Steel & Cement Traders - Tirupati,Sri Srinivasa Steel & Cement Traders - Tirupati,NULL,NULL,"S.Y.258/2,Main Road,, Peruru Village,, Tirupati, Andhra Pradesh-518543","R.R.Thulasi Builders (I) Pvt Ltd.,","No. 12-64-2A, Swamy Street Extention, Puttur, Chittoor Dist - 517583., E-Mail : rrthulasi@gmail.com",518543,517583,NULL,NULL,973783.0,516,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'Sri Srinivasa Steel & Cement Traders - Tirupati', 'DebitorCredit': 'CR', 'Amount': 973783.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 973783.0}]}, {'Ledgername': 'Input - CGST', 'DebitorCredit': 'DR', 'Amount': 74271.6}, {'Ledgername': 'Input - SGST', 'DebitorCredit': 'DR', 'Amount': 74271.6}, {'Ledgername': 'Round Off', 'DebitorCredit': 'DR', 'Amount': 0.2}]",Concrete Paver Block 80mm Tk.,DR,15870.000 Sft,15870.000 Sft,52.00/Sft,0,-17940.0,"[{'LedgerName': 'Paver Block', 'Amount': -825240.0}]",Primary Batch,NDDB-Tirupati,345.000 Sft,345.000 Sft,52.00/Sft,0,
NULL,GRN - AP,GR/AP/21/25-26,21-Apr-25,21-Apr-25,21-Apr-25,NDDB Tirupati,NULL,NDDB Tirupati,NULL,REFUNDED,Sri Srinivasa Steel & Cement Traders - Tirupati,Sri Srinivasa Steel & Cement Traders - Tirupati,NULL,NULL,"S.Y.258/2,Main Road,, Peruru Village,, Tirupati, Andhra Pradesh-518543","R.R.Thulasi Builders (I) Pvt Ltd.,","No. 12-64-2A, Swamy Street Extention, Puttur, Chittoor Dist - 517583., E-Mail : rrthulasi@gmail.com",518543,517583,NULL,NULL,973783.0,516,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'Sri Srinivasa Steel & Cement Traders - Tirupati', 'DebitorCredit': 'CR', 'Amount': 973783.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 973783.0}]}, {'Ledgername': 'Input - CGST', 'DebitorCredit': 'DR', 'Amount': 74271.6}, {'Ledgername': 'Input - SGST', 'DebitorCredit': 'DR', 'Amount': 74271.6}, {'Ledgername': 'Round Off', 'DebitorCredit': 'DR', 'Amount': 0.2}]",Concrete Paver Block 80mm Tk.,DR,15870.000 Sft,15870.000 Sft,52.00/Sft,0,-17940.0,"[{'LedgerName': 'Paver Block', 'Amount': -825240.0}]",Primary Batch,NDDB-Tirupati,345.000 Sft,345.000 Sft,52.00/Sft,0,
NULL,GRN - AP,GR/AP/21/25-26,21-Apr-25,21-Apr-25,21-Apr-25,NDDB Tirupati,NULL,NDDB Tirupati,NULL,REFUNDED,Sri Srinivasa Steel & Cement Traders - Tirupati,Sri Srinivasa Steel & Cement Traders - Tirupati,NULL,NULL,"S.Y.258/2,Main Road,, Peruru Village,, Tirupati, Andhra Pradesh-518543","R.R.Thulasi Builders (I) Pvt Ltd.,","No. 12-64-2A, Swamy Street Extention, Puttur, Chittoor Dist - 517583., E-Mail : rrthulasi@gmail.com",518543,517583,NULL,NULL,973783.0,516,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'Sri Srinivasa Steel & Cement Traders - Tirupati', 'DebitorCredit': 'CR', 'Amount': 973783.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 973783.0}]}, {'Ledgername': 'Input - CGST', 'DebitorCredit': 'DR', 'Amount': 74271.6}, {'Ledgername': 'Input - SGST', 'DebitorCredit': 'DR', 'Amount': 74271.6}, {'Ledgername': 'Round Off', 'DebitorCredit': 'DR', 'Amount': 0.2}]",Concrete Paver Block 80mm Tk.,DR,15870.000 Sft,15870.000 Sft,52.00/Sft,0,-17940.0,"[{'LedgerName': 'Paver Block', 'Amount': -825240.0}]",Primary Batch,NDDB-Tirupati,345.000 Sft,345.000 Sft,52.00/Sft,0,
NULL,GRN - AP,GR/AP/22/25-26,21-Apr-25,21-Apr-25,21-Apr-25,NDDB Tirupati,NULL,NDDB Tirupati,NULL,REFUNDED,Shri Sai industries - Tirupati,Shri Sai industries - Tirupati,NULL,NULL,"Door No.19-8-8D, Annaimaiah Circle, A.I.R.Road, Tirupati-517501","R.R.Thulasi Builders (I) Pvt Ltd.,","No. 12-64-2A, Swamy Street Extention, Puttur, Chittoor Dist - 517583., E-Mail : rrthulasi@gmail.com",517501,517583,9490306676,NULL,33771.6,631,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'Shri Sai industries - Tirupati', 'DebitorCredit': 'CR', 'Amount': 33771.6, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 33771.6}]}, {'Ledgername': 'Input - CGST', 'DebitorCredit': 'DR', 'Amount': 2575.8}, {'Ledgername': 'Input - SGST', 'DebitorCredit': 'DR', 'Amount': 2575.8}]",Concrete Paver Block 80mm Tk.,DR,540.000 Sft,540.000 Sft,53.00/Sft,0,-28620.0,"[{'LedgerName': 'Paver Block', 'Amount': -28620.0}]",Primary Batch,NDDB-Tirupati,540.000 Sft,540.000 Sft,53.00/Sft,0,
NULL,GRN - AP,GR/AP/78/25-26,22-Apr-25,22-Apr-25,22-Apr-25,NDDB Tirupati,NULL,NDDB Tirupati,NULL,REFUNDED,P. Raghava Chetty P. Narayanaswamy Chetty,P. Raghava Chetty P. Narayanaswamy Chetty,NULL,NULL,"No.P.R.S. Complex,, Old No.59 & 60, New.No.94 & 92,, Rasappa Chetty Street,, Park Town, Chennai - 3.",R.R.Thulasi Builders (I) Pvt Ltd,"S.V.Gosamrakshana Shalai,, Chandragiri Road,, Tirumala Tirupati Devasthanam, Tirupati -517502, E-Mail : rrthulasi@gmail.com",600003,517502,NULL,NULL,70352.0,761,NULL,NULL,Tamil Nadu,India,Andhra Pradesh,India,"[{'Ledgername': 'P. Raghava Chetty P. Narayanaswamy Chetty', 'DebitorCredit': 'CR', 'Amount': 70352.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 70352.0}]}, {'Ledgername': 'Input - IGST', 'DebitorCredit': 'DR', 'Amount': 10731.6}, {'Ledgername': 'Round Off', 'DebitorCredit': 'DR', 'Amount': 0.4}]",MS Plate 6mm Tk.,DR,1.100 Ton,1.100 Ton,54200.00/Ton,0,-59620.0,"[{'LedgerName': 'Iron & Steel', 'Amount': -59620.0}]",Primary Batch,NDDB-Tirupati,1.100 Ton,1.100 Ton,54200.00/Ton,0,Being  plates 6mm -1.100 MT purchased as per invoice no PRC/0200/2025-26 dt 22.04.2025
NULL,GRN - AP,GR/AP/6/25-26,25-Apr-25,25-Apr-25,25-Apr-25,COC Tirupati,NULL,COC Tirupati,NULL,REFUNDED,PSG  Earth  Movers,PSG  Earth  Movers,NULL,NULL,"No.12-53, Oteru Road, Tirumala Nagar,, Tirupathi - 517503","R.R.Thulasi Builders (I) Pvt Ltd.,","No. 12-64-2A, Swamy Street Extention, Puttur, Chittoor Dist - 517583., E-Mail : rrthulasi@gmail.com",517503,517583,NULL,NULL,22800.0,374,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'PSG  Earth  Movers', 'DebitorCredit': 'CR', 'Amount': 22800.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 22800.0}]}]",Jcb Hours,DR,22.80 hr,22.80 hr,1000.00/hr,0,-2700.0,"[{'LedgerName': 'JCB Rent', 'Amount': -22800.0}]",Primary Batch,COC-Tirupati,2.70 hr,2.70 hr,1000.00/hr,0,Being JCB Work At COC Tirupathi
NULL,GRN - AP,GR/AP/6/25-26,25-Apr-25,25-Apr-25,25-Apr-25,COC Tirupati,NULL,COC Tirupati,NULL,REFUNDED,PSG  Earth  Movers,PSG  Earth  Movers,NULL,NULL,"No.12-53, Oteru Road, Tirumala Nagar,, Tirupathi - 517503","R.R.Thulasi Builders (I) Pvt Ltd.,","No. 12-64-2A, Swamy Street Extention, Puttur, Chittoor Dist - 517583., E-Mail : rrthulasi@gmail.com",517503,517583,NULL,NULL,22800.0,374,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'PSG  Earth  Movers', 'DebitorCredit': 'CR', 'Amount': 22800.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 22800.0}]}]",Jcb Hours,DR,22.80 hr,22.80 hr,1000.00/hr,0,-7800.0,"[{'LedgerName': 'JCB Rent', 'Amount': -22800.0}]",Primary Batch,COC-Tirupati,7.80 hr,7.80 hr,1000.00/hr,0,Being JCB Work At COC Tirupathi
NULL,GRN - AP,GR/AP/6/25-26,25-Apr-25,25-Apr-25,25-Apr-25,COC Tirupati,NULL,COC Tirupati,NULL,REFUNDED,PSG  Earth  Movers,PSG  Earth  Movers,NULL,NULL,"No.12-53, Oteru Road, Tirumala Nagar,, Tirupathi - 517503","R.R.Thulasi Builders (I) Pvt Ltd.,","No. 12-64-2A, Swamy Street Extention, Puttur, Chittoor Dist - 517583., E-Mail : rrthulasi@gmail.com",517503,517583,NULL,NULL,22800.0,374,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'PSG  Earth  Movers', 'DebitorCredit': 'CR', 'Amount': 22800.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 22800.0}]}]",Jcb Hours,DR,22.80 hr,22.80 hr,1000.00/hr,0,-5500.0,"[{'LedgerName': 'JCB Rent', 'Amount': -22800.0}]",Primary Batch,COC-Tirupati,5.50 hr,5.50 hr,1000.00/hr,0,Being JCB Work At COC Tirupathi
NULL,GRN - AP,GR/AP/6/25-26,25-Apr-25,25-Apr-25,25-Apr-25,COC Tirupati,NULL,COC Tirupati,NULL,REFUNDED,PSG  Earth  Movers,PSG  Earth  Movers,NULL,NULL,"No.12-53, Oteru Road, Tirumala Nagar,, Tirupathi - 517503","R.R.Thulasi Builders (I) Pvt Ltd.,","No. 12-64-2A, Swamy Street Extention, Puttur, Chittoor Dist - 517583., E-Mail : rrthulasi@gmail.com",517503,517583,NULL,NULL,22800.0,374,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'PSG  Earth  Movers', 'DebitorCredit': 'CR', 'Amount': 22800.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 22800.0}]}]",Jcb Hours,DR,22.80 hr,22.80 hr,1000.00/hr,0,-6800.0,"[{'LedgerName': 'JCB Rent', 'Amount': -22800.0}]",Primary Batch,COC-Tirupati,6.80 hr,6.80 hr,1000.00/hr,0,Being JCB Work At COC Tirupathi
NULL,GRN - AP,GR/AP/79/25-26,26-Apr-25,26-Apr-25,26-Apr-25,NDDB Tirupati,NULL,NDDB Tirupati,NULL,REFUNDED,JSW Cement Limited - AP,,NULL,NULL,"Bilakalagudu Village,, Gadivemula Mandal,, Kurnool Dist - AP - 518508",R.R.Thulasi Builders (I) Pvt Ltd,"S.V.Gosamrakshana Shalai,, Chandragiri Road,, Tirumala Tirupati Devasthanam, Tirupati -517502, E-Mail : rrthulasi@gmail.com",518508,517502,NULL,NULL,192000.0,762,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'JSW Cement Limited - AP', 'DebitorCredit': 'CR', 'Amount': 192000.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 192000.0}]}, {'Ledgername': 'Input - CGST', 'DebitorCredit': 'DR', 'Amount': 21000.0}, {'Ledgername': 'Input - SGST', 'DebitorCredit': 'DR', 'Amount': 21000.0}]",Cement OPC 43 Grade in 50 Kg Bags,DR,600.00 Bags,600.00 Bags,250.00/Bags,0,-150000.0,"[{'LedgerName': 'Cement', 'Amount': -150000.0}]",Primary Batch,NDDB-Tirupati,600.00 Bags,600.00 Bags,250.00/Bags,0,Being   Cement opc 43 grade in 50kg bags purchased as per invoice no AP2501008236 dt 26.04.2025
NULL,GRN - AP,GR/AP/62/25-26,27-Apr-25,27-Apr-25,27-Apr-25,NDDB Tirupati,NULL,NDDB Tirupati,NULL,REFUNDED,G.Boopathi & Co - Salem (MSME),G.Boopathi & Co - Salem (MSME),NULL,NULL,"4/286-2,S.K.Nagar,Vellagoundanor,, Kattuvalasu,Pachanampatti (Po), Omalur -DK, Salem -Dt -636455, Cell-99439 05151","R.R.Thulasi Builders (I) Pvt Ltd.,","No. 12-64-2A, Swamy Street Extention, Puttur, Chittoor Dist - 517583., E-Mail : rrthulasi@gmail.com",636455,517583,NULL,NULL,84672.0,724,NULL,NULL,Tamil Nadu,India,Andhra Pradesh,India,"[{'Ledgername': 'G.Boopathi & Co - Salem (MSME)', 'DebitorCredit': 'CR', 'Amount': 84672.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 84672.0}]}, {'Ledgername': 'Input - IGST', 'DebitorCredit': 'DR', 'Amount': 9072.0}]",Flyash Bricks (12%),DR,9000.00 NOS,9000.00 NOS,8.40/NOS,0,-75600.0,"[{'LedgerName': 'Flyash Bricks', 'Amount': -75600.0}]",Primary Batch,NDDB-Tirupati,9000.00 NOS,9000.00 NOS,8.40/NOS,0,
NULL,GRN - AP,GR/AP/23/25-26,28-Apr-25,28-Apr-25,28-Apr-25,NDDB Tirupati,NULL,NDDB Tirupati,NULL,REFUNDED,Shri Sai industries - Tirupati,Shri Sai industries - Tirupati,NULL,NULL,"Door No.19-8-8D, Annaimaiah Circle, A.I.R.Road, Tirupati-517501","R.R.Thulasi Builders (I) Pvt Ltd.,","No. 12-64-2A, Swamy Street Extention, Puttur, Chittoor Dist - 517583., E-Mail : rrthulasi@gmail.com",517501,517583,9490306676,NULL,34397.0,632,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'Shri Sai industries - Tirupati', 'DebitorCredit': 'CR', 'Amount': 34397.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 34397.0}]}, {'Ledgername': 'Input - CGST', 'DebitorCredit': 'DR', 'Amount': 2623.5}, {'Ledgername': 'Input - SGST', 'DebitorCredit': 'DR', 'Amount': 2623.5}]",Concrete Paver Block 80mm Tk.,DR,550.000 Sft,550.000 Sft,53.00/Sft,0,-29150.0,"[{'LedgerName': 'Paver Block', 'Amount': -29150.0}]",Primary Batch,NDDB-Tirupati,550.000 Sft,550.000 Sft,53.00/Sft,0,
NULL,GRN - AP,GR/AP/24/25-26,28-Apr-25,28-Apr-25,28-Apr-25,NDDB Tirupati,NULL,NDDB Tirupati,NULL,REFUNDED,Shri Sai industries - Tirupati,Shri Sai industries - Tirupati,NULL,NULL,"Door No.19-8-8D, Annaimaiah Circle, A.I.R.Road, Tirupati-517501","R.R.Thulasi Builders (I) Pvt Ltd.,","No. 12-64-2A, Swamy Street Extention, Puttur, Chittoor Dist - 517583., E-Mail : rrthulasi@gmail.com",517501,517583,9490306676,NULL,34397.0,633,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'Shri Sai industries - Tirupati', 'DebitorCredit': 'CR', 'Amount': 34397.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 34397.0}]}, {'Ledgername': 'Input - CGST', 'DebitorCredit': 'DR', 'Amount': 2623.5}, {'Ledgername': 'Input - SGST', 'DebitorCredit': 'DR', 'Amount': 2623.5}]",Concrete Paver Block 80mm Tk.,DR,550.000 Sft,550.000 Sft,53.00/Sft,0,-29150.0,"[{'LedgerName': 'Paver Block', 'Amount': -29150.0}]",Primary Batch,NDDB-Tirupati,550.000 Sft,550.000 Sft,53.00/Sft,0,
NULL,GRN - AP,GR/AP/25/25-26,28-Apr-25,28-Apr-25,28-Apr-25,NDDB Tirupati,NULL,NDDB Tirupati,NULL,REFUNDED,Shri Sai industries - Tirupati,Shri Sai industries - Tirupati,NULL,NULL,"Door No.19-8-8D, Annaimaiah Circle, A.I.R.Road, Tirupati-517501","R.R.Thulasi Builders (I) Pvt Ltd.,","No. 12-64-2A, Swamy Street Extention, Puttur, Chittoor Dist - 517583., E-Mail : rrthulasi@gmail.com",517501,517583,9490306676,NULL,33521.44,634,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'Shri Sai industries - Tirupati', 'DebitorCredit': 'CR', 'Amount': 33521.44, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 33521.44}]}, {'Ledgername': 'Input - CGST', 'DebitorCredit': 'DR', 'Amount': 2556.72}, {'Ledgername': 'Input - SGST', 'DebitorCredit': 'DR', 'Amount': 2556.72}]",Concrete Paver Block 80mm Tk.,DR,536.000 Sft,536.000 Sft,53.00/Sft,0,-28408.0,"[{'LedgerName': 'Paver Block', 'Amount': -28408.0}]",Primary Batch,NDDB-Tirupati,536.000 Sft,536.000 Sft,53.00/Sft,0,
